drug_id	gene_id	variant_id	association	cancer_id	cancer_type	subtype	reference
CHEMBL53463	COSG104741	DUMMY_COSG104741	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG104741	DUMMY_COSG104741	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG104741	DUMMY_COSG104741	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG104741	DUMMY_COSG104741	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG104741	DUMMY_COSG104741	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG104741	DUMMY_COSG104741	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG68638	DUMMY_COSG68638	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG75342	DUMMY_COSG75342	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG64987	DUMMY_COSG64987	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG82958	DUMMY_COSG82958	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG75470	DUMMY_COSG75470	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG76774	DUMMY_COSG76774	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG60276	DUMMY_COSG60276	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Sarcoma, Bone	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Sezary Syndrome	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Thyroid Carcinoma	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Waldenstrom&#39;s Macroglobulinemia (WM)	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	Wilms&#39	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	26	Other	tumor	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	24	Thymic Cancer	Advanced Thymoma	Anticancer Fund
CHEMBL53463	COSG109769	DUMMY_COSG109769	generic	25	Uterine Sarcoma	Advanced uterine sarcoma	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	1	Acute Lymphoblastic Leukemia	Acute Lymphoblastic Leukaemias (ALL)	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	2	Acute Myeloid Leukemia	Acute Myeloblastic Leukemia	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	7	Endometrial Cancer	Advanced Endometrial Cancer	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	21	Soft Tissue Sarcoma	Advanced Soft Tissue Sarcoma	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	3	Bladder Cancer	Bladder transitional cell carcinoma	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	26	Other	Carcinoma, Bronchogenic	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	26	Other	Gastric Carcinoma	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	26	Other	Kaposi&#39;s Sarcoma AIDS Related	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	11	Lymphoma	Lymphoma, Hodgkins	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	11	Lymphoma	Malignant Lymphomas	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	4	Breast Cancer	Metastatic Breast Cancer	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	13	Myeloma	Multiple Myeloma (MM)	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	26	Other	Mycosis Fungoides (MF)	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	14	Neuroblastoma	Neuroblastomas	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	16	Ovarian Cancer	Ovarian Cancer Metastatic	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	16	Ovarian Cancer	Ovarian Carcinoma	Anticancer Fund
CHEMBL53463	COSG115384	DUMMY_COSG115384	generic	26	Other	Sarcoma, Bone	Anticancer Fund
